math,physics,chemistry,biology,economics,indonesian,english,interest_tech,interest_data_ai,interest_engineering,interest_social,interest_communication,interest_law_politics,interest_nature_health,interest_business,interest_arts,interest_education_language,sma_track,major,cluster
63.017931591786,63.20179006797963,40.78202348301091,79.14612435033749,73.59771842241513,78.93586063283841,88.57159380413076,0,0,0,1,1,0,0,0,0,0,Bahasa,Ilmu Komunikasi,Social
90.81732511935631,69.39608214651268,50.24221329520098,54.65022368105701,71.70907595839083,79.30394272138203,64.93337279018542,0,1,0,0,0,1,0,0,0,0,IPS,Akuntansi,Business
69.49615318688734,57.42000659215036,71.479144595602,48.6343194453731,86.00780080590766,76.10554924785153,82.26513807603767,0,0,0,0,0,0,0,1,0,0,Bahasa,Akuntansi,Business
57.13567562843063,51.69530889871285,57.26888229529262,61.84618235964222,75.68668240582075,95.21157360268288,75.02882582620774,0,0,0,0,1,1,0,0,0,0,IPS,Hukum,Social
59.13556576631452,50.36993812189803,47.311505959556754,63.62112461221736,75.55021248966473,86.42681321086428,85.59016541990975,0,0,0,0,1,0,0,0,1,0,Bahasa,Ilmu Komunikasi,Social
68.29058934633264,63.71645484763155,53.11514082960296,58.80653674995998,75.11696005749607,87.85141882689469,75.93580033757688,0,0,0,0,1,0,0,0,0,0,IPA,Ilmu Komunikasi,Social
79.7147699773935,70.60253644236515,70.10953672741336,61.569739593453434,80.14343930863906,75.04219617178309,88.86191608818446,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
60.05338298620251,63.136243184460184,82.18127192714665,73.64284545801166,71.79512416590717,87.2829496213723,75.23993024787723,0,0,0,0,0,1,0,0,0,0,IPS,Psikologi,Social
79.42293582858512,89.71517186104526,89.97837224598395,52.587082244565586,59.30029276731846,75.88358694647944,93.88892918799696,1,0,0,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
76.41498192467962,83.45615795212476,76.09628649659504,54.80244170809797,67.51874714269954,62.36142011793768,91.68948880009737,0,1,0,0,0,0,0,0,0,0,Bahasa,Teknik Informatika,STEM
92.33094518511164,79.27642197959618,81.05019784097261,63.267146378138435,61.014935810366744,45.48976106950083,67.77529309830557,1,1,0,0,0,0,0,0,0,0,IPA,Teknik Elektro,STEM
78.72291336867445,64.43701135583393,51.06153709911946,44.06027571015302,90.30129435832589,70.71530507858489,76.23542011191265,0,0,0,0,0,1,0,0,0,0,IPS,Akuntansi,Business
63.79786253291068,43.85108913280473,54.45049966680301,46.05360257834111,72.28296491477954,80.41296045921123,87.40426439715729,0,0,0,0,1,1,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
100.0,69.67141602798884,67.0403706888572,54.74154662145212,62.773637496635,70.5998497439187,87.40433097896815,0,1,1,0,0,0,0,0,0,0,IPA,Matematika,STEM
93.9298831724265,69.38320162443752,61.11045052395555,53.7541327931943,72.399124529033,66.51415929466609,78.80749433388124,0,0,1,0,0,0,1,0,0,0,Bahasa,Teknik Elektro,STEM
61.315418561691,57.284413080466365,59.788919251517655,70.6892577097428,74.07276603890037,89.39029684027705,93.44981411531994,0,0,0,0,1,0,0,0,1,0,IPA,Ilmu Komunikasi,Social
71.68109082301233,47.74950805639596,52.41946678703009,55.768599526834045,73.42358582101058,96.1252982670853,72.24758019048163,0,0,0,0,0,0,0,0,0,1,Bahasa,Hukum,Social
93.60787896331216,81.07248092934171,52.6026497312495,58.32586542293458,57.16329962198913,51.022435775491886,73.7142810178448,1,0,0,0,0,0,0,0,0,0,IPA,Teknik Elektro,STEM
78.20652159323879,44.068007500402565,52.710072219335004,53.39825383663372,96.41777913724113,88.36374693610522,91.82225797862058,0,0,0,0,0,0,0,1,0,0,Bahasa,Manajemen,Business
65.08841082128552,41.39380107261546,54.37084585302103,60.9270363797898,66.91373552063388,100.0,77.6981483244196,0,0,0,0,0,0,0,0,1,1,Bahasa,Desain Komunikasi Visual,Arts
69.52723958089612,79.88593724636955,70.89999523135529,90.2174225939423,67.10365415520039,74.14715372457056,74.00849960030443,0,0,0,0,0,0,1,0,0,0,Bahasa,Kedokteran,Health
51.81444433888988,59.651791394844814,38.16475438186637,59.35427872792414,66.24880422492627,88.3503318938119,69.36565762784792,0,0,0,0,1,0,0,0,1,0,Bahasa,Desain Komunikasi Visual,Arts
66.33092930944699,69.70196504629405,54.682683601396555,68.79014097890378,74.46255202432556,91.36160405490604,61.266455673148435,0,0,0,1,0,1,0,0,0,0,Bahasa,Hukum,Social
80.97478106457,81.3270124743935,81.32722033884811,51.38885825808349,66.24505194075535,70.12664453333137,78.37861524510431,0,0,0,0,0,0,1,0,0,0,IPA,Teknik Informatika,STEM
93.94603336962754,88.34523414644156,68.67592234169045,63.85729058453376,66.93348647312583,67.67588607632204,87.97143022358551,1,0,0,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
74.47274666420014,64.8718726720995,95.55012992609994,82.59664045321162,60.42108975103796,72.43807406158854,88.0763781555944,0,0,0,1,0,0,1,0,0,0,IPA,Biologi,Health
68.69887181919023,64.47976715569797,76.95068854807381,95.93162071951673,74.51115628525335,84.8996659520017,62.83211840683148,0,0,0,0,0,0,1,0,0,1,IPA,Kedokteran,Health
63.42952071569694,67.94636711645907,55.25992634695772,71.917104726325,87.19236903164547,79.32576319331714,77.65862965318516,0,0,0,0,0,1,0,0,0,0,IPS,Hukum,Social
66.34582269158484,61.03825857969475,56.7065097893741,78.244328875972,66.41313729623695,93.93309810318992,75.72599754711854,0,0,0,1,0,0,0,0,0,0,IPS,Psikologi,Social
65.55004005867843,72.54687381259787,80.89694248846212,91.59941662852981,65.31402887707249,65.5014151275018,72.1105575821388,0,0,0,1,0,0,1,0,0,0,IPA,Biologi,Health
58.63128011437275,64.09516729639394,80.59561115847566,83.88417190915439,65.95897645863478,79.70609551725357,82.3716059244427,0,0,0,1,0,0,0,0,0,0,IPS,Psikologi,Social
97.24192073045145,78.20407016458344,65.23381764219285,66.21140544437775,69.0999667825157,73.92294879521506,72.38305064252407,0,1,1,0,0,0,0,0,0,0,IPA,Matematika,STEM
62.554017225230176,61.1197758885034,56.678266291206484,70.21807645769638,71.05875472970814,79.19890580820294,86.64653613569115,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
74.37242007951673,54.33289860012586,62.96156365640164,47.65086597148482,97.83213802290032,75.88575510082453,65.3767262502623,0,1,0,0,0,0,0,1,0,0,IPS,Akuntansi,Business
82.9742732078767,69.35114274760511,78.1215968039821,86.51738213736186,59.86767661093415,67.84994929364422,55.95859553220765,0,0,0,0,0,1,1,0,0,1,IPA,Biologi,Health
78.44008391077139,54.23150308160966,61.811079562363005,70.28604365303272,79.1669758262608,78.39019205894851,82.51053218689357,0,0,0,1,1,0,0,0,1,0,IPS,Psikologi,Social
94.68088996731663,86.85496847319608,85.7064231297565,52.48989556541719,60.88198773800202,66.5873924687558,77.88152157475386,1,0,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
68.18233629231175,70.32890448726225,87.9337609285633,87.13401642240706,63.00169544463572,71.76623264630653,70.27989820176391,0,0,0,0,0,0,0,1,0,0,IPA,Kedokteran,Health
94.91062410958551,81.37179821501685,73.50940523336922,53.576811914368406,63.32435062115299,84.40035675759167,85.66124193590166,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
77.83682755357313,80.9170496398925,100.0,89.17405046537914,54.63077613874276,74.94931335779197,85.89797882386728,0,0,0,0,0,0,1,0,0,1,IPA,Kedokteran,Health
80.20558425892571,48.19245420950743,55.45429583393446,63.109002193155604,75.1412339795666,90.16235957366264,78.20063769995207,0,0,0,1,0,1,0,0,0,0,Bahasa,Hukum,Social
77.75228709396872,52.98182047087546,58.00674724488633,67.0620984488532,97.3845176150132,69.53567678896567,81.88594150247603,0,0,0,1,0,0,0,1,0,0,IPS,Manajemen,Business
72.36083572589465,55.775465851197865,49.914663924022044,52.122819247929634,78.22495276780887,76.09090275479195,72.85418589119158,0,0,0,0,0,0,0,0,1,0,Bahasa,Desain Komunikasi Visual,Arts
65.35145355346671,41.127714777296845,57.90431503293102,53.800028948726045,78.91511154143146,72.49296768433862,100.0,0,0,1,1,0,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
52.44797905846009,79.94264307094592,83.09325205003066,84.44740268799964,64.95964478053331,69.5796798967448,68.49238305916629,0,0,0,0,0,0,1,0,0,1,IPA,Biologi,Health
78.56138003286807,49.34789078288145,59.276585124460226,49.24235613691001,94.51913125507714,82.90476552620066,90.15219522472206,0,1,0,0,0,0,1,1,0,0,IPS,Manajemen,Business
84.73184379453697,95.11301854021606,71.66396877179223,50.447653409138866,45.42919726460289,84.02118043640752,84.60570913140248,0,0,1,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
97.87274464638185,83.01467175639526,99.41587813781176,92.6829710528207,44.70796064209192,59.2470363906598,80.04065635094207,0,0,0,0,0,0,1,0,0,1,IPA,Kedokteran,Health
83.77930730366225,80.36622407795386,64.42273874136043,59.603529299587336,79.07600896560852,69.31154308123371,87.29665227665402,0,0,0,0,1,0,0,1,0,0,IPA,Sistem Informasi,STEM
70.31315065187344,52.91909575274697,65.00592771008759,69.94454318756675,76.30102983605467,83.45535558409433,78.91812775102136,0,0,0,0,1,0,0,0,1,0,IPS,Ilmu Komunikasi,Social
65.2999830419084,63.507199590463145,69.08414996727689,85.12681802708265,40.88228415253268,66.85609020985855,83.6033631992816,0,0,0,0,1,0,0,0,0,0,IPA,Biologi,Health
58.248376354606414,51.206507073162086,49.27350144652652,59.19029153587266,82.81672499910465,85.55191901522554,93.39487392149458,0,0,0,0,1,1,0,0,0,0,IPA,Hukum,Social
86.67045324808768,81.85583522612018,89.48996588007482,85.3142481673859,57.36757062361427,70.95341492605934,83.83391888461466,1,0,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
93.42461429620195,89.99130878940024,84.06934684763871,59.875627513987375,69.7418014996091,77.35538941317589,90.17360362189567,1,0,0,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
65.18744975644155,66.13873874156883,56.420193606923384,48.52242025495956,88.5152905743676,89.20377957758224,84.44804429384678,0,1,0,0,0,0,1,1,0,0,IPA,Manajemen,Business
100.0,76.07736507329031,71.6633115869089,62.956521649004344,69.17862646610291,63.86889055911071,69.5238603429552,0,1,0,0,0,0,0,0,0,1,IPA,Matematika,STEM
78.679002724164,88.25811114988375,76.09646983516595,48.77060066880192,63.26758440399788,80.17925780288378,80.21658367192718,1,1,0,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
80.8091959556301,71.30534425887525,72.95761572385983,62.71900288954163,82.5283829651543,79.27862765862955,86.92907734401791,1,0,0,0,0,0,0,0,0,0,IPA,Sistem Informasi,STEM
59.58457742416142,58.128955912656515,72.80954026703358,67.83414566881373,71.03574421816468,85.24371395495315,82.99218080574195,0,0,0,1,1,0,0,0,0,0,IPS,Psikologi,Social
72.80020293843648,58.63876069799585,63.45979924374733,57.9656828334237,100.0,58.316375890240664,83.75472772971351,0,1,0,1,0,1,0,0,0,0,IPS,Akuntansi,Business
80.97605365987339,66.11398407799744,95.61080670675861,86.55017060421503,57.001639401679334,73.56795772339959,73.4303578852219,0,1,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
93.9074296966856,58.95361257620754,65.4567476109723,53.06395794941259,80.95380688901913,71.4284062464261,80.67073726440213,1,0,0,1,1,0,0,0,0,0,IPA,Sistem Informasi,STEM
77.09872757004757,53.85977401374258,47.658921584016866,45.384203805138114,77.0913961228905,80.94369420571913,97.18859778379094,0,0,0,1,1,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
92.1123007234701,84.95969550246244,59.20634925951005,62.716544726194016,71.48004942391148,81.92099473837257,80.87165152521177,0,0,1,0,0,0,0,0,0,0,IPA,Teknik Elektro,STEM
85.8258613029526,77.7527443687067,94.98632853001577,89.78347581746168,58.13719427107532,88.32347753258288,69.7445041192328,0,0,0,0,0,0,1,0,0,0,Bahasa,Farmasi,Health
77.25724277672131,78.83752424478024,90.5635961107683,100.0,53.61323569707985,74.32964853425295,77.5078745631629,0,0,0,1,0,0,1,0,0,0,Bahasa,Kedokteran,Health
89.00097449709556,89.47034788150549,83.68387680626421,50.17600095342002,72.5877351107428,87.8793502938708,73.5337515932989,1,0,0,0,1,0,0,1,0,0,IPA,Sistem Informasi,STEM
48.84399506054632,36.24274222387019,58.49310062149191,52.9545726628092,69.47754614267615,85.95701612698251,82.98495647342638,0,0,0,0,0,0,0,0,1,1,Bahasa,Desain Komunikasi Visual,Arts
82.35577723997255,73.90846197383846,61.72024237532899,56.609298399243066,56.16338244691483,75.02376798395758,77.62030735183673,0,0,1,0,0,0,0,0,0,0,Bahasa,Teknik Sipil,STEM
89.28169612543641,81.27385468113538,91.99685240021145,44.098283238902944,63.62906542967841,62.97637581195465,70.05278927693857,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
81.67636850115828,58.3755426634507,49.027942177648804,32.69884416731258,76.1862547814366,82.94376606043153,73.78796550901245,0,0,0,0,0,0,0,1,0,0,IPS,Manajemen,Business
71.15130273506978,68.69115805804465,87.90316621804297,68.52560497531348,50.27597712923444,61.69186141077878,58.28201507434082,0,0,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
68.37793962590283,71.40897903775692,100.0,83.397692958229,64.95808949731965,70.12215390760805,82.36635007879963,0,0,0,1,0,0,1,0,0,0,IPA,Kedokteran,Health
90.43773663803545,75.68012715007603,80.00360956645166,69.5245177311297,50.39171849076931,63.582563945101455,82.02272322533828,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
64.53100753560491,46.63046039082225,58.95553239370301,64.99360527310856,63.47494853082759,72.44448884756594,64.81779502900355,0,0,0,0,0,0,0,0,1,1,Bahasa,Desain Komunikasi Visual,Arts
47.51702508146644,55.2389782937526,42.42745043539514,61.18627685433269,62.1879552558196,75.20287171891292,100.0,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
63.8420556929348,42.670502629570066,44.64713947981967,53.384604672049406,74.36218532389772,87.20458319170037,87.32066169956572,0,0,0,0,0,0,0,0,1,1,Bahasa,Desain Komunikasi Visual,Arts
62.99596278483392,69.70498600372373,71.9510768278234,73.66932719171186,84.08920439845056,81.6915777579488,78.93305897824888,0,0,0,1,0,0,1,0,0,0,IPS,Psikologi,Social
100.0,69.06656965079583,76.6659365360781,94.19999731543787,54.184600328558744,83.39477544442832,74.74376761768045,1,0,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
57.48221598813409,60.89611678509436,51.21159412191734,64.53126306137284,74.51676001624915,70.8241590737986,96.15335550741153,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
75.90088560914268,85.23538860467978,81.23024735796407,40.28650103165597,64.76581263841264,81.51697604230114,72.7757929903503,1,0,0,0,0,0,1,0,0,0,IPA,Teknik Sipil,STEM
71.87186776473422,70.82209216365995,94.24944964178994,100.0,57.4342752662043,74.35726624770773,84.06682426115252,0,0,0,0,0,0,1,0,0,1,IPA,Kedokteran,Health
51.35819296287151,41.019692315221356,48.52324333635537,64.13867001931487,72.74881809887768,78.59594319523465,63.31392462414354,0,0,0,0,0,0,0,0,1,1,Bahasa,Desain Komunikasi Visual,Arts
94.25259297825106,85.7814647379089,92.27994196879865,59.51805248930122,71.300785203402,39.39925685317978,72.12080005776932,0,1,0,0,0,0,0,0,0,0,Bahasa,Matematika,STEM
63.50105293661447,39.60947324291392,79.13735064319685,75.73194253399606,82.57916086423482,91.06719655145942,85.16828973407844,0,0,0,1,0,0,1,0,0,0,IPS,Psikologi,Social
84.7467830951533,71.31514161807083,74.4899789839718,76.42170883279853,70.2623428488217,66.68195135900176,71.40598321468762,0,0,0,0,0,0,1,0,0,1,IPA,Farmasi,Health
87.95269667880821,68.26568649565185,96.94220416420946,81.63080963895463,43.05876231870002,66.60530828540021,79.74117759355843,0,1,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
64.42697303800783,55.41893058552109,61.44991307978624,45.14090533028068,92.29412803165644,85.20724669328067,84.25921044990287,0,0,0,0,0,1,0,0,0,0,IPS,Hukum,Social
76.37842731279176,82.70907091307859,68.31158688019553,59.31456527505533,56.87607942515659,69.83285098343251,72.11095926577612,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
69.99327074777173,57.03401008048065,61.7648224631516,55.37246576876391,88.9369055630208,49.766320375810096,83.45727868801461,0,0,0,0,0,0,0,1,0,0,Bahasa,Manajemen,Business
86.97994098591927,48.87051815820467,45.360558701364944,56.024573466664066,90.31005376310976,78.17841384441401,60.4530122060123,0,1,0,1,0,0,0,0,0,0,IPA,Akuntansi,Business
87.90298072505674,67.67047612257697,78.01525960157164,38.324834696849834,88.28531459135492,82.78793479261282,77.30170393726435,0,0,0,0,0,1,0,1,0,0,IPS,Akuntansi,Business
63.32277713854716,52.16189062115613,53.356450698642796,47.601233696086,80.71503087903385,84.74393876544455,89.37219607347822,0,0,0,1,0,1,0,0,0,0,IPA,Hukum,Social
82.98047896119479,79.56787342705415,84.58327384323778,100.0,65.45287879233285,80.46902983583777,50.54130741533962,0,0,0,0,0,1,0,0,0,0,IPA,Biologi,Health
65.17817710647778,81.89406795362694,97.53274891346052,86.38924680188927,60.78562412755855,71.8756762029661,80.62619169664825,0,0,0,0,0,0,1,0,0,0,IPA,Kedokteran,Health
67.07147795006925,60.36177165593273,63.0248984070222,61.30174988026243,80.23684405203107,100.0,76.17678768181253,0,0,0,1,0,1,0,0,0,0,IPS,Hukum,Social
73.83522718033862,77.86111653172392,82.00012175351682,89.85370111228762,65.97477448507436,72.2940363976552,85.08050957491942,0,1,0,0,0,0,1,0,0,0,IPS,Farmasi,Health
87.41938410239337,75.64809745687303,79.34684191954014,76.37653988805246,64.26601616971011,62.236231216536844,75.19546383145116,0,0,0,0,0,0,1,0,0,0,IPS,Farmasi,Health
71.11845376430819,57.58655379095323,58.91357954761895,69.57659364875487,82.35045798334325,77.54204955632467,85.05939054440304,0,0,0,1,1,0,0,0,0,0,IPS,Psikologi,Social
88.25686139176747,86.15130758142881,69.04267252697109,65.76909034719944,61.73238122268221,70.70689342227033,91.90114111842672,1,0,0,0,0,0,0,1,0,0,IPA,Teknik Informatika,STEM
68.44272517296912,90.16566953726375,89.08548522922186,100.0,63.361944096590065,89.82291979950858,67.70398413221966,0,0,0,0,0,0,1,0,0,1,Bahasa,Biologi,Health
59.424334163455356,78.98481688208716,98.52019406160684,91.64066099698468,39.99991900077587,79.87112413261625,66.76728667080735,0,0,0,1,0,0,1,0,0,0,IPA,Biologi,Health
52.65092091208503,51.69108096984405,69.55400317121904,48.06351855284028,81.48366219967043,93.25740927876123,99.75380653457731,0,0,0,0,1,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
92.54565157651066,78.07778651668187,77.41129358878888,79.67716499321271,57.10268879911533,86.48949226541185,76.50593492156518,0,0,0,0,0,0,1,0,0,1,IPA,Kedokteran,Health
84.89090991428071,90.32964160905195,95.14141378414593,47.54090604269376,44.817484000801784,80.29272105029787,71.38552715685542,1,0,0,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
68.71788035918883,32.24398058442111,59.04717648002328,66.43197220593946,60.037475927598884,77.61322886032292,93.37615925644396,0,0,0,0,0,0,0,0,1,1,IPS,Desain Komunikasi Visual,Arts
62.65508213135983,52.05211252154865,58.36981692262644,70.910006785912,98.43424439274278,64.87327357402219,82.35495718490213,0,1,0,0,0,0,0,1,0,0,IPS,Manajemen,Business
79.83804683997222,85.73745000567234,67.08632086577731,78.39671274429855,80.72594051001738,90.28254715379782,84.85855538168501,0,0,0,0,0,0,0,1,0,0,IPA,Sistem Informasi,STEM
83.31130565521168,67.23963737624679,59.33040938113552,62.75683923800286,83.0342402749213,86.29864889284052,90.79983720273667,1,0,0,0,0,0,0,0,0,0,Bahasa,Sistem Informasi,STEM
64.68680677039735,49.859143935846994,61.269762296136726,72.6303419187989,70.94971249901428,95.83770232599389,87.10723353296706,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
57.76487929662803,68.88450192234214,59.98299896847617,66.82361888473018,88.24984451010057,93.26578135036766,88.05641093768543,0,0,0,1,0,0,1,0,0,0,IPA,Psikologi,Social
86.72942129757848,70.99030316973229,63.94315775657407,56.71728021323913,77.96829857561775,72.97754773793382,89.33049152859654,1,1,0,0,0,0,0,0,0,0,IPS,Sistem Informasi,STEM
72.9963874071069,76.9629619923402,60.39649089739317,73.01024909790056,72.71458444982557,85.14640934918157,64.80722642172557,1,0,0,0,0,0,0,0,0,0,IPS,Psikologi,Social
82.00526566578405,56.93684283791261,55.53530400149255,64.88203127407591,100.0,62.82486014361069,73.45464385679824,0,0,0,1,0,0,0,1,0,0,IPA,Akuntansi,Business
69.83299374370469,66.3386670674748,56.695519012463926,64.43251869156697,70.44416527077688,89.96418864796027,79.5207524985827,0,0,0,0,0,1,0,0,0,0,IPS,Hukum,Social
84.78648078832704,50.2480049528231,56.931777654225634,64.15942153159399,93.81903990878735,62.834718210205594,74.6208492424478,0,1,0,0,0,1,0,0,0,0,IPS,Akuntansi,Business
97.22064856443058,79.85347574110993,76.81977893682526,54.059047620797806,52.33590719439017,62.1351845787338,63.37465209830521,1,0,0,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
87.86141871587009,78.8849401786957,90.62285379413844,84.0350955716811,68.20951734485492,72.8419371213132,70.45383968865234,0,1,0,0,0,0,0,0,0,0,Bahasa,Farmasi,Health
77.07625958957775,66.12556420713688,73.05852754037876,76.66820073466674,83.22946167049055,88.16576718961392,85.94777857200957,0,0,0,1,1,0,0,0,0,0,Bahasa,Psikologi,Social
74.3728912861086,50.36202534562669,54.89751451700582,60.59745621471142,88.05861956717172,86.1693596994607,78.93955170922162,0,0,0,0,1,0,0,0,0,0,Bahasa,Ilmu Komunikasi,Social
54.29963006646539,49.38116992203614,54.05018151279706,60.58929597970563,79.34366652809886,66.22261017329467,81.2443064366547,0,0,0,0,0,0,0,0,1,1,IPS,Desain Komunikasi Visual,Arts
74.22550118940651,89.52122703047816,52.18489347958649,59.64328421569008,58.1753355379694,82.46597285503928,70.05225432676899,1,0,0,0,0,0,1,0,0,0,IPA,Teknik Sipil,STEM
95.8273664982412,79.88397287290019,78.12170927463006,38.19641286666099,63.983580486815,70.86883598284959,80.98445280074195,1,0,0,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
61.635230521565745,53.715632703488275,50.385035971592245,58.61622762988038,74.47518230038892,88.80490871655303,97.99376717528735,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
81.4937525686657,68.46166082161147,47.10553385918857,51.23281705876475,96.58121367192325,76.33378890616464,91.33018896479196,0,0,0,0,0,0,0,1,0,0,IPS,Akuntansi,Business
89.98992011529113,83.30787479264029,76.08786314065921,67.48795214214171,64.4419205942354,56.30821472215633,76.27804434739076,0,0,0,0,0,0,0,1,0,0,IPA,Teknik Elektro,STEM
62.676058686086435,47.379706669634515,45.166939566865906,47.489571998354634,79.02859097844288,87.31924023660068,72.99759351870148,0,0,0,0,0,1,0,0,0,0,Bahasa,Hukum,Social
77.46535831153406,90.6864631705147,76.79480498048343,81.06081826147259,69.3615087897995,77.10162513009612,79.66457655913148,0,1,0,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
79.83836092155977,64.00887585849743,69.59147219800683,85.40068748731461,83.06525009419678,90.30456166346161,91.78992234745066,0,1,0,0,0,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
51.697608890986615,43.2517167960642,68.82772311043949,61.91168863069797,79.00214196950121,96.07925550116201,77.71322455920628,0,0,0,0,0,1,0,0,0,0,IPA,Desain Komunikasi Visual,Arts
63.993364010305434,55.309778040464145,32.80408616854058,49.08810218240072,70.01952712734747,88.61826385463655,67.15568577432813,0,0,0,1,1,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
87.76913893084271,66.22111712906091,85.24218124980803,87.08197347213519,50.4956332583763,75.07689078322572,93.7333527151639,0,0,1,0,0,0,0,0,0,0,IPA,Farmasi,Health
69.33181296967167,83.09140169873332,88.9486555018713,88.13592555287183,59.299045677148406,76.2383379561907,52.035089080180974,0,0,0,0,0,0,1,0,0,0,IPA,Biologi,Health
88.7590402098651,58.40266768625663,58.46944319955073,53.55745630022224,80.79158604754232,70.78318102565514,76.94450627932946,0,1,0,0,0,1,0,1,0,0,IPS,Akuntansi,Business
72.24671092899163,81.77126305184532,66.09451470124579,68.34807974767496,51.199207054988634,84.83383283748012,73.7336420838645,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
76.9648648705943,65.82703730113472,79.88465029820237,84.94472101787949,55.710164550553586,90.11503636813883,85.08047701638912,0,0,0,0,0,0,1,0,0,1,Bahasa,Biologi,Health
81.071607795551,93.20278427406204,70.46170619798048,46.27051214024367,53.25010350626663,80.21524597056495,58.62796375561089,1,1,0,0,0,0,0,0,0,0,Bahasa,Teknik Sipil,STEM
100.0,89.13898699609162,65.89043816750885,67.05139496402184,67.5045922743923,71.60374176861,76.96992435741635,1,0,0,0,0,0,0,0,0,0,Bahasa,Matematika,STEM
70.5225228507014,83.2704755311918,74.36720299482076,99.41484730861232,55.97822149941553,72.30762717535578,81.27800975698632,0,0,0,1,0,0,1,0,0,0,IPA,Kedokteran,Health
77.95684608864376,75.3107790864979,86.46515374165705,74.40912855571291,53.074414552945875,83.25067085171615,77.59821431308409,0,0,0,0,0,1,0,0,0,0,IPA,Farmasi,Health
96.10172654255862,85.24343462134773,76.81405126719363,62.42524278062294,66.00067514473132,68.22753573165723,83.53195409338646,0,0,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
95.67620437895246,96.39598884690655,82.75149513242684,67.83569715081754,58.47942661679404,53.56190953859765,76.49131093595192,1,0,1,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
71.38798242487579,49.173848858315786,62.76983633600498,59.22296568896002,95.56684604821422,89.17336377558553,82.78984456262425,0,1,0,0,0,0,0,1,0,0,IPS,Manajemen,Business
97.84656945278522,71.76846614148188,93.07467167450726,90.19619804836108,57.059236270718515,67.17941054542885,93.97339988052752,1,0,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
83.31266152486853,85.03801750798958,77.92178450884549,53.60458384179681,48.679484189898204,74.29943816111262,70.28803922212256,1,0,1,0,0,0,0,0,0,0,IPA,Matematika,STEM
85.4626152383475,54.185521891079,46.832130445330534,59.09910749224583,87.95264766813878,90.70649903749428,95.07607756811957,0,0,0,0,0,0,0,1,0,0,IPS,Akuntansi,Business
80.77658257530379,91.45258410299395,77.07960772884691,60.74689681873528,65.67389979091652,56.41072783653449,84.56857761185664,0,1,0,0,0,0,0,0,0,0,Bahasa,Teknik Informatika,STEM
81.18180218119204,81.7277919785354,82.36762150627412,59.2875370929284,64.40264160661715,63.03722385874053,90.06213173344658,0,1,0,0,0,0,0,0,0,1,IPA,Matematika,STEM
98.46493609559724,80.71101186034905,63.49481031875662,56.87939647020031,58.19810950597892,73.88924248061107,82.45423864438482,1,0,1,0,0,0,0,0,0,0,IPA,Matematika,STEM
83.41563917044479,57.88307158092585,94.4027608112391,93.5416928501033,63.490235625862915,71.24270662449155,81.51952522837452,1,0,0,0,0,0,1,0,0,0,IPS,Farmasi,Health
65.53876163101708,72.59881326808836,79.38701333145757,89.75149199342478,54.66581024677537,92.93470240008789,56.07436591201644,0,0,0,0,0,0,1,0,0,1,IPS,Biologi,Health
100.0,67.49409378556206,69.27117259847115,66.72725058234684,53.34724480436846,85.80759238442808,83.94685290160527,0,1,0,0,0,0,0,1,0,0,IPA,Teknik Informatika,STEM
